,week_id,unique_id,player_name,position,injury_status,predicted,actual,performance,performance_difference
2280,2019_15,rashaadpenny,Rashaad Penny,bench,1,0.0,0.0,1,0.0
2281,2019_15,a.j.brown,A.J. Brown,wr,0,12.9817671154,25.4,0,12.418232884599998
2282,2019_15,darrelwilliams,Darrel Williams,bench,1,0.0,0.0,1,0.0
2283,2019_15,raheemmostert,Raheem Mostert,rb,0,10.95204331,10.9,1,-0.052043310000000176
2284,2019_15,toddgurleyii,Todd Gurley II,rb,0,16.402689427,20.8,0,4.397310573000002
2285,2019_15,keenanallen,Keenan Allen,wr,0,13.6879117771,18.9,0,5.2120882228999985
2286,2019_15,tylerlockett,Tyler Lockett,wr,0,13.617311225800002,26.0,0,12.382688774199998
2287,2019_15,adamthielen,Adam Thielen,flex,0,15.7985423332,6.0,1,-9.7985423332
2288,2019_15,carsonwentz,Carson Wentz,qb,1,17.762270974000003,21.54,0,3.777729025999996
2289,2019_15,robbyanderson,Robby Anderson,flex,0,11.490971842000002,12.6,0,1.1090281579999974
2290,2019_15,kenyandrake,Kenyan Drake,bench,0,14.590983589,39.6,0,25.009016411
2291,2019_15,derriusguice,Derrius Guice,bench,0,0.0,0.0,1,0.0
2292,2019_15,hunterhenry,Hunter Henry,te,0,12.138231828,2.9000000000000004,1,-9.238231828
2293,2019_15,kareemhunt,Kareem Hunt,rb,0,13.449456008,15.6,0,2.1505439919999993
2294,2019_15,kennystills,Kenny Stills,bench,0,8.514014378,18.5,0,9.985985622
2295,2019_15,mikegesicki,Mike Gesicki,bench,0,8.719891177000001,8.7,1,-0.019891177000001647
2296,2019_15,samdarnold,Sam Darnold,bench,0,12.695171449500002,15.82,0,3.1248285504999984
2297,2019_15,christianmccaffrey,Christian McCaffrey,rb,0,27.440669571000004,37.5,0,10.059330428999996
2298,2019_15,patrickmahomes,Patrick Mahomes,bench,0,18.56945718,22.7,0,4.130542819999999
2299,2019_15,chriscarson,Chris Carson,rb,1,17.755668601,26.7,0,8.944331399
2300,2019_15,dedewestbrook,Dede Westbrook,flex,0,12.7599054239,4.1000000000000005,1,-8.6599054239
2301,2019_15,lamarjackson,Lamar Jackson,qb,0,24.380090156,37.08,0,12.699909843999997
2302,2019_15,sammywatkins,Sammy Watkins,bench,0,9.0286627139,9.9,0,0.871337286100001
2303,2019_15,curtissamuel,Curtis Samuel,wr,0,11.2640181263,16.400000000000002,0,5.135981873700002
2304,2019_15,marvinjonesjr.,Marvin Jones Jr.,ir,1,0.0,0.0,1,0.0
2305,2019_15,tyrellwilliams,Tyrell Williams,wr,1,9.983930224000002,12.5,0,2.5160697759999984
2306,2019_15,jackdoyle,Jack Doyle,te,0,9.979783927,4.1,1,-5.879783927
2307,2019_15,allenlazard,Allen Lazard,bench,0,6.5963504759,3.4000000000000004,1,-3.196350475899999
2308,2019_15,nyheimhines,Nyheim Hines,bench,0,8.994510122,3.2,1,-5.794510121999999
2309,2019_15,colebeasley,Cole Beasley,flex,0,10.346315971,1.6,1,-8.746315971
2310,2019_15,julianedelman,Julian Edelman,flex,1,17.7060764354,2.9,1,-14.8060764354
2311,2019_15,evanengram,Evan Engram,ir,1,0.0,0.0,1,0.0
2312,2019_15,leonardfournette,Leonard Fournette,rb,1,21.814348138,12.3,1,-9.514348137999999
2313,2019_15,jamesconner,James Conner,flex,1,7.653425419,15.1,0,7.446574580999999
2314,2019_15,djmoore,DJ Moore,wr,1,16.5244932255,20.3,0,3.775506774500002
2315,2019_15,allenrobinsonii,Allen Robinson II,wr,0,15.602586243,19.5,0,3.8974137570000007
2316,2019_15,dakprescott,Dak Prescott,qb,0,18.705460399,17.68,1,-1.025460399
2317,2019_15,djcharkjr.,DJ Chark Jr.,bench,0,0.0,0.0,1,0.0
2318,2019_15,geraldeverett,Gerald Everett,bench,0,0.0,0.0,1,0.0
2319,2019_15,lataviusmurray,Latavius Murray,bench,0,8.406598721000002,6.9,1,-1.5065987210000014
2320,2019_15,patricklaird,Patrick Laird,rb,0,13.084697534,7.4,1,-5.684697534
2321,2019_15,anthonymiller,Anthony Miller,bench,1,10.9318182728,26.8,0,15.868181727200001
2322,2019_15,tylerhigbee,Tyler Higbee,te,0,10.944904954999998,23.1,0,12.155095045000003
2323,2019_15,dionlewis,Dion Lewis,bench,0,4.846705514000001,9.1,0,4.253294485999999
2324,2019_15,juliojones,Julio Jones,wr,0,16.533874790000002,38.4,0,21.866125209999996
2325,2019_15,tyreekhill,Tyreek Hill,flex,0,17.898169122600002,23.8,0,5.901830877399998
2326,2019_15,robertwoods,Robert Woods,wr,0,15.1950937633,5.7,1,-9.495093763299998
2327,2019_15,sonymichel,Sony Michel,rb,0,8.698126429400002,11.3,0,2.6018735705999987
2328,2019_15,philliplindsay,Phillip Lindsay,rb,1,13.850685345000002,3.2,1,-10.650685345000003
2329,2019_15,mattryan,Matt Ryan,bench,0,15.7973979895,19.1,0,3.302602010500001
2330,2019_15,larryfitzgerald,Larry Fitzgerald,bench,0,9.952472311,7.2,1,-2.752472310999999
2331,2019_15,tevincoleman,Tevin Coleman,flex,0,9.791260731,4.0,1,-5.7912607309999995
2332,2019_15,vancemcdonald,Vance McDonald,bench,0,0.0,0.0,1,0.0
2333,2019_15,jaylensamuels,Jaylen Samuels,bench,0,6.643748602000001,1.4,1,-5.243748602000002
2334,2019_15,markandrews,Mark Andrews,te,0,11.617745104,15.2,0,3.5822548959999985
2335,2019_15,kirkcousins,Kirk Cousins,qb,0,15.569892208,11.68,1,-3.889892208000001
2336,2019_15,darwinthompson,Darwin Thompson,bench,0,6.596907073000001,4.9,1,-1.6969070730000002
2337,2019_15,le'veonbell,Le'Veon Bell,rb,0,14.603300862,10.8,1,-3.8033008619999986
2338,2019_15,aaronrodgers,Aaron Rodgers,bench,0,17.872779129,14.420000000000002,1,-3.4527791289999996
2339,2019_15,michaelthomas,Michael Thomas,wr,0,24.287187257000003,30.8,0,6.512812742999998
2340,2019_15,joshjacobs,Josh Jacobs,rb,1,18.655671919,12.9,1,-5.755671918999999
2341,2019_15,marlonmack,Marlon Mack,flex,0,11.7266495167,1.9,1,-9.8266495167
2342,2019_15,mikewilliams,Mike Williams,wr,0,11.1186842755,17.1,0,5.981315724500002
2343,2019_15,mohamedsanusr.,Mohamed Sanu Sr.,bench,1,6.6233700177,3.3,1,-3.3233700177000003
2344,2019_15,adamhumphries,Adam Humphries,bench,0,0.0,0.0,1,0.0
2345,2019_15,chrisconley,Chris Conley,bench,0,11.26300514,20.9,0,9.636994859999998
2346,2019_15,jordanhoward,Jordan Howard,flex,1,0.0,0.0,1,0.0
2347,2019_15,ericebron,Eric Ebron,bench,1,0.0,0.0,1,0.0
2348,2019_15,jacobybrissett,Jacoby Brissett,qb,0,17.911519845,7.300000000000001,1,-10.611519845
2349,2019_15,kylerudolph,Kyle Rudolph,te,0,7.433656703,7.800000000000001,0,0.3663432970000011
2350,2019_15,traviskelce,Travis Kelce,te,0,15.387154095,25.200000000000003,0,9.812845905000003
2351,2019_15,stefondiggs,Stefon Diggs,flex,0,12.149154305,12.0,1,-0.1491543049999997
2352,2019_15,chrisgodwin,Chris Godwin,wr,1,19.945435376,17.1,1,-2.8454353759999975
2353,2019_15,nickchubb,Nick Chubb,rb,0,16.807146198,23.800000000000004,0,6.992853802000003
2354,2019_15,aaronjones,Aaron Jones,rb,0,16.131794968,17.1,0,0.9682050320000002
2355,2019_15,dukejohnson,Duke Johnson,bench,0,9.972828608,4.3,1,-5.6728286080000005
2356,2019_15,johnbrown,John Brown,flex,0,12.413609999,16.9,0,4.486390000999998
2357,2019_15,goldentate,Golden Tate,wr,0,11.113692755,12.1,0,0.986307244999999
2358,2019_15,jimmygaroppolo,Jimmy Garoppolo,qb,0,18.3161427378,12.6,1,-5.7161427378
