GameKey,SeasonType,Season,Week,Date,Team,Opponent,PointsAllowed,TouchdownsScored,Sacks,SackYards,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,BlockedKicks,Safeties,PuntReturnTouchdowns,KickReturnTouchdowns,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,QuarterbackHits,TacklesForLoss,DefensiveTouchdowns,SpecialTeamsTouchdowns,FantasyPoints,PointsAllowedByDefenseSpecialTeams,TwoPointConversionReturns,FantasyPointsFanDuel,FantasyPointsDraftKings,PlayerID,HomeOrAway,TeamID,OpponentID,ScoreID,week_id
201911103,1,2019,11,2019-11-17T13:00:00,HOU,BAL,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0,-4.0,41.0,0.0,-4.0,-4.0,13,AWAY,13,3,17139,2019_11
201911114,1,2019,11,2019-11-17T13:00:00,IND,JAX,13.0,0.0,2.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0,8.0,13.0,0.0,8.0,8.0,14,HOME,14,15,17133,2019_11
201911114,1,2019,11,2019-11-17T13:00:00,JAX,IND,33.0,0.0,3.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0,6.0,33.0,0.0,6.0,6.0,52,AWAY,15,14,17133,2019_11
201911129,1,2019,11,2019-11-18T20:15:00,KC,LAC,17.0,0.0,2.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0,11.0,17.0,0.0,11.0,11.0,55,AWAY,16,29,17144,2019_11
201911129,1,2019,11,2019-11-18T20:15:00,LAC,KC,24.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0,5.0,24.0,0.0,5.0,5.0,84,HOME,29,16,17144,2019_11
201911132,1,2019,11,2019-11-17T20:20:00,LAR,CHI,7.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0,9.0,7.0,0.0,9.0,9.0,32,HOME,32,6,17143,2019_11
201911125,1,2019,11,2019-11-17T16:25:00,LV,CIN,10.0,0.0,5.0,42.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0,13.0,10.0,0.0,13.0,13.0,83,HOME,25,7,17141,2019_11
201911119,1,2019,11,2019-11-17T13:00:00,MIA,BUF,37.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,1,2.0,37.0,0.0,2.0,2.0,64,HOME,19,4,17134,2019_11
201911120,1,2019,11,2019-11-17T13:00:00,MIN,DEN,23.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0,4.0,23.0,0.0,4.0,4.0,67,HOME,20,10,17135,2019_11
201911126,1,2019,11,2019-11-17T16:25:00,NE,PHI,10.0,0.0,5.0,40.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0,11.0,10.0,0.0,11.0,11.0,21,AWAY,21,26,17142,2019_11
201911133,1,2019,11,2019-11-17T13:00:00,NO,TB,17.0,1.0,2.0,15.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,0,17.0,17.0,0.0,17.0,17.0,69,AWAY,22,33,17136,2019_11
201911135,1,2019,11,2019-11-17T13:00:00,NYJ,WAS,17.0,0.0,6.0,43.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.5,0.0,0,9.0,17.0,0.0,9.0,9.0,82,AWAY,24,35,17137,2019_11
201911126,1,2019,11,2019-11-17T16:25:00,PHI,NE,17.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0,2.0,17.0,0.0,2.0,2.0,26,HOME,26,21,17142,2019_11
201911108,1,2019,11,2019-11-14T20:20:00,PIT,CLE,21.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0,1.0,21.0,0.0,1.0,1.0,28,AWAY,28,8,17131,2019_11
201911131,1,2019,11,2019-11-17T16:05:00,SF,ARI,26.0,1.0,4.0,19.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,0,14.0,26.0,0.0,14.0,14.0,93,HOME,31,1,17140,2019_11
201911133,1,2019,11,2019-11-17T13:00:00,TB,NO,34.0,0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0.0,28.0,0.0,0.0,0.0,95,HOME,33,22,17136,2019_11
201911135,1,2019,11,2019-11-17T13:00:00,WAS,NYJ,34.0,0.0,2.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0,5.0,34.0,0.0,5.0,5.0,97,HOME,35,24,17137,2019_11
201911202,1,2019,12,2019-11-24T13:00:00,ATL,TB,35.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0,3.0,29.0,0.0,3.0,3.0,2,HOME,2,33,17146,2019_12
201911232,1,2019,12,2019-11-25T20:15:00,BAL,LAR,6.0,0.0,2.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0,13.0,6.0,0.0,13.0,13.0,36,AWAY,3,32,17158,2019_12
201911204,1,2019,12,2019-11-24T13:00:00,BUF,DEN,3.0,0.0,4.0,33.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0,0,13.0,3.0,0.0,13.0,13.0,37,HOME,4,10,17147,2019_12
201911222,1,2019,12,2019-11-24T13:00:00,CAR,NO,34.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,3.0,34.0,0.0,3.0,3.0,5,AWAY,5,22,17151,2019_12
201911206,1,2019,12,2019-11-24T13:00:00,CHI,NYG,14.0,0.0,1.0,16.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0,4.0,14.0,0.0,4.0,4.0,38,HOME,6,23,17148,2019_12
201911207,1,2019,12,2019-11-24T13:00:00,CIN,PIT,16.0,0.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0,6.0,16.0,0.0,6.0,6.0,7,HOME,7,28,17149,2019_12
201911208,1,2019,12,2019-11-24T13:00:00,CLE,MIA,24.0,0.0,4.0,22.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0,8.0,24.0,0.0,8.0,8.0,8,HOME,8,19,17150,2019_12
201911221,1,2019,12,2019-11-24T16:25:00,DAL,NE,13.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.5,0.0,0,6.0,13.0,0.0,6.0,6.0,48,AWAY,9,21,17155,2019_12
201911204,1,2019,12,2019-11-24T13:00:00,DEN,BUF,20.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0,4.0,20.0,0.0,4.0,4.0,49,AWAY,10,4,17147,2019_12
201911235,1,2019,12,2019-11-24T13:00:00,DET,WAS,19.0,0.0,3.0,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0,8.0,19.0,0.0,8.0,8.0,11,AWAY,11,35,17153,2019_12
201911231,1,2019,12,2019-11-24T20:20:00,GB,SF,37.0,0.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0,-1.0,37.0,0.0,-1.0,-1.0,12,AWAY,12,31,17156,2019_12
201911213,1,2019,12,2019-11-21T20:20:00,HOU,IND,17.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,2.0,17.0,0.0,2.0,2.0,13,HOME,13,14,17145,2019_12
201911213,1,2019,12,2019-11-21T20:20:00,IND,HOU,20.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.5,0.0,0,4.0,20.0,0.0,4.0,4.0,14,AWAY,14,13,17145,2019_12
201911234,1,2019,12,2019-11-24T16:05:00,JAX,TEN,42.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0,1.0,42.0,0.0,1.0,1.0,52,AWAY,15,34,17154,2019_12
201911232,1,2019,12,2019-11-25T20:15:00,LAR,BAL,45.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0,-1.0,45.0,0.0,-1.0,-1.0,32,HOME,32,3,17158,2019_12
201911224,1,2019,12,2019-11-24T13:00:00,LV,NYJ,34.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,0.0,0,2.0,28.0,0.0,2.0,2.0,83,AWAY,25,24,17152,2019_12
201911208,1,2019,12,2019-11-24T13:00:00,MIA,CLE,41.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,-1.0,41.0,0.0,-1.0,-1.0,64,AWAY,19,8,17150,2019_12
201911221,1,2019,12,2019-11-24T16:25:00,NE,DAL,9.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0,6.0,9.0,0.0,8.0,8.0,21,HOME,21,9,17155,2019_12
201911222,1,2019,12,2019-11-24T13:00:00,NO,CAR,31.0,0.0,4.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0,5.0,31.0,0.0,5.0,5.0,69,HOME,22,5,17151,2019_12
201911206,1,2019,12,2019-11-24T13:00:00,NYG,CHI,19.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0,7.0,19.0,0.0,7.0,7.0,75,AWAY,23,6,17148,2019_12
201911224,1,2019,12,2019-11-24T13:00:00,NYJ,LV,3.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0,18.0,3.0,0.0,18.0,18.0,82,HOME,24,25,17152,2019_12
201911226,1,2019,12,2019-11-24T13:00:00,PHI,SEA,17.0,0.0,6.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0,11.0,17.0,0.0,11.0,11.0,26,HOME,26,30,17157,2019_12
201911207,1,2019,12,2019-11-24T13:00:00,PIT,CIN,10.0,0.0,4.0,34.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,0,12.0,10.0,0.0,12.0,12.0,28,AWAY,28,7,17149,2019_12
201911226,1,2019,12,2019-11-24T13:00:00,SEA,PHI,9.0,0.0,3.0,18.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0,17.0,9.0,0.0,17.0,17.0,90,AWAY,30,26,17157,2019_12
201911231,1,2019,12,2019-11-24T20:20:00,SF,GB,8.0,0.0,5.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0,11.0,8.0,0.0,11.0,11.0,93,HOME,31,12,17156,2019_12
201911202,1,2019,12,2019-11-24T13:00:00,TB,ATL,22.0,1.0,6.0,46.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,1.0,0,16.0,22.0,0.0,16.0,16.0,95,AWAY,33,2,17146,2019_12
201911234,1,2019,12,2019-11-24T16:05:00,TEN,JAX,20.0,0.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0,6.0,20.0,0.0,6.0,6.0,34,HOME,34,15,17154,2019_12
201911235,1,2019,12,2019-11-24T13:00:00,WAS,DET,16.0,1.0,6.0,18.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,8.0,0.0,1,21.0,16.0,0.0,21.0,21.0,97,HOME,35,11,17153,2019_12
201911301,1,2019,13,2019-12-01T16:05:00,ARI,LAR,34.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,0.0,28.0,0.0,0.0,0.0,1,HOME,1,32,17170,2019_13
201911302,1,2019,13,2019-11-28T20:20:00,ATL,NO,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0,0.0,26.0,0.0,0.0,0.0,2,HOME,2,22,17161,2019_13
201911303,1,2019,13,2019-12-01T13:00:00,BAL,SF,17.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0,5.0,17.0,0.0,7.0,7.0,36,HOME,3,31,17169,2019_13
201911309,1,2019,13,2019-11-28T16:30:00,BUF,DAL,15.0,0.0,4.0,32.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0,9.0,15.0,0.0,11.0,11.0,37,AWAY,4,9,17160,2019_13
201911305,1,2019,13,2019-12-01T13:00:00,CAR,WAS,29.0,0.0,5.0,33.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0,4.0,29.0,0.0,6.0,6.0,5,HOME,5,35,17167,2019_13
201911311,1,2019,13,2019-11-28T12:30:00,CHI,DET,20.0,0.0,2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0,5.0,20.0,0.0,5.0,5.0,38,AWAY,6,11,17159,2019_13
201911307,1,2019,13,2019-12-01T13:00:00,CIN,NYJ,6.0,0.0,4.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0,13.0,6.0,0.0,13.0,13.0,7,HOME,7,24,17162,2019_13
201911328,1,2019,13,2019-12-01T13:00:00,CLE,PIT,20.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.5,0.0,0,4.0,20.0,0.0,4.0,4.0,8,AWAY,8,28,17172,2019_13
201911309,1,2019,13,2019-11-28T16:30:00,DAL,BUF,26.0,0.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0,4.0,26.0,0.0,4.0,4.0,48,HOME,9,4,17160,2019_13
201911310,1,2019,13,2019-12-01T16:25:00,DEN,LAC,20.0,0.0,3.0,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.5,0.0,0,8.0,20.0,0.0,8.0,8.0,49,HOME,10,29,17171,2019_13
201911311,1,2019,13,2019-11-28T12:30:00,DET,CHI,24.0,0.0,1.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0,3.0,24.0,0.0,3.0,3.0,11,HOME,11,6,17159,2019_13
201911323,1,2019,13,2019-12-01T13:00:00,GB,NYG,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.5,0.0,0,10.0,13.0,0.0,10.0,10.0,12,AWAY,12,23,17166,2019_13
201911313,1,2019,13,2019-12-01T20:20:00,HOU,NE,22.0,0.0,3.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0,5.0,22.0,0.0,5.0,5.0,13,HOME,13,21,17173,2019_13
201911314,1,2019,13,2019-12-01T13:00:00,IND,TEN,31.0,0.0,6.0,44.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.5,0.0,0,9.0,31.0,0.0,9.0,9.0,14,HOME,14,34,17163,2019_13
201911315,1,2019,13,2019-12-01T13:00:00,JAX,TB,28.0,0.0,4.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.5,0.0,0,6.0,22.0,0.0,6.0,6.0,52,HOME,15,33,17168,2019_13
201911316,1,2019,13,2019-12-01T16:25:00,KC,LV,9.0,1.0,2.0,12.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0,20.0,9.0,1.0,20.0,20.0,55,HOME,16,25,17164,2019_13
201911310,1,2019,13,2019-12-01T16:25:00,LAC,DEN,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0,2.0,23.0,0.0,2.0,2.0,84,AWAY,29,10,17171,2019_13
201911301,1,2019,13,2019-12-01T16:05:00,LAR,ARI,7.0,1.0,6.0,39.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,1.0,0,18.0,7.0,0.0,18.0,18.0,32,AWAY,32,1,17170,2019_13
201911316,1,2019,13,2019-12-01T16:25:00,LV,KC,40.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0,0.0,32.0,0.0,0.0,0.0,83,AWAY,25,16,17164,2019_13
201911319,1,2019,13,2019-12-01T13:00:00,MIA,PHI,31.0,0.0,2.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0,3.0,31.0,0.0,3.0,3.0,64,HOME,19,26,17165,2019_13
201911330,1,2019,13,2019-12-02T20:15:00,MIN,SEA,37.0,1.0,2.0,14.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,0,8.0,37.0,0.0,8.0,8.0,67,AWAY,20,30,17174,2019_13
201911313,1,2019,13,2019-12-01T20:20:00,NE,HOU,28.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0,2.0,28.0,0.0,2.0,2.0,21,AWAY,21,13,17173,2019_13
201911302,1,2019,13,2019-11-28T20:20:00,NO,ATL,18.0,0.0,9.0,53.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.5,0.0,0,16.0,18.0,0.0,16.0,16.0,69,AWAY,22,2,17161,2019_13
201911323,1,2019,13,2019-12-01T13:00:00,NYG,GB,31.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,0.0,0,-1.0,31.0,0.0,-1.0,-1.0,75,HOME,23,12,17166,2019_13
201911307,1,2019,13,2019-12-01T13:00:00,NYJ,CIN,22.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0,2.0,20.0,0.0,2.0,2.0,82,AWAY,24,7,17162,2019_13
201911319,1,2019,13,2019-12-01T13:00:00,PHI,MIA,37.0,0.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0,1.0,37.0,0.0,1.0,1.0,26,AWAY,26,19,17165,2019_13
201911328,1,2019,13,2019-12-01T13:00:00,PIT,CLE,13.0,0.0,5.0,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.5,0.0,0,13.0,13.0,0.0,13.0,13.0,28,HOME,28,8,17172,2019_13
201911330,1,2019,13,2019-12-02T20:15:00,SEA,MIN,30.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0,6.0,24.0,0.0,6.0,6.0,90,HOME,30,20,17174,2019_13
201911303,1,2019,13,2019-12-01T13:00:00,SF,BAL,20.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0,4.0,20.0,0.0,4.0,4.0,93,AWAY,31,3,17169,2019_13
201911315,1,2019,13,2019-12-01T13:00:00,TB,JAX,11.0,1.0,5.0,47.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,0,23.0,11.0,0.0,23.0,23.0,95,AWAY,33,15,17168,2019_13
201911314,1,2019,13,2019-12-01T13:00:00,TEN,IND,17.0,1.0,3.0,10.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10.0,6.0,0.0,1,16.0,17.0,0.0,20.0,20.0,34,AWAY,34,14,17163,2019_13
201911305,1,2019,13,2019-12-01T13:00:00,WAS,CAR,21.0,0.0,7.0,65.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0,11.0,21.0,0.0,11.0,11.0,97,AWAY,35,5,17167,2019_13
201911401,1,2019,14,2019-12-08T16:25:00,ARI,PIT,23.0,0.0,3.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.5,0.0,0,7.0,23.0,0.0,7.0,7.0,1,HOME,1,28,17188,2019_14
201911402,1,2019,14,2019-12-08T13:00:00,ATL,CAR,20.0,0.0,5.0,48.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0,12.0,20.0,0.0,12.0,12.0,2,HOME,2,5,17176,2019_14
201911404,1,2019,14,2019-12-08T13:00:00,BAL,BUF,17.0,0.0,6.0,41.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0,9.0,17.0,0.0,9.0,9.0,36,AWAY,3,4,17177,2019_14
201911404,1,2019,14,2019-12-08T13:00:00,BUF,BAL,24.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0,3.0,24.0,0.0,3.0,3.0,37,HOME,4,3,17177,2019_14
201911402,1,2019,14,2019-12-08T13:00:00,CAR,ATL,40.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.5,0.0,0,-3.0,40.0,0.0,-3.0,-3.0,5,AWAY,5,2,17176,2019_14
201911406,1,2019,14,2019-12-05T20:20:00,CHI,DAL,24.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0,2.0,24.0,0.0,2.0,2.0,38,HOME,6,9,17175,2019_14
201911408,1,2019,14,2019-12-08T13:00:00,CIN,CLE,27.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0,5.0,21.0,0.0,5.0,5.0,7,AWAY,7,8,17178,2019_14
201911408,1,2019,14,2019-12-08T13:00:00,CLE,CIN,19.0,1.0,2.0,16.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0,11.0,19.0,0.0,11.0,11.0,8,HOME,8,7,17178,2019_14
201911406,1,2019,14,2019-12-05T20:20:00,DAL,CHI,31.0,0.0,2.0,13.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0,5.0,31.0,0.0,5.0,5.0,48,AWAY,9,6,17175,2019_14
201911413,1,2019,14,2019-12-08T13:00:00,DEN,HOU,24.0,1.0,3.0,12.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0,15.0,24.0,0.0,15.0,15.0,49,AWAY,10,13,17184,2019_14
201911420,1,2019,14,2019-12-08T13:00:00,DET,MIN,20.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5,0.0,0,2.0,20.0,0.0,2.0,2.0,11,AWAY,11,20,17180,2019_14
201911412,1,2019,14,2019-12-08T13:00:00,GB,WAS,15.0,0.0,4.0,29.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0,7.0,15.0,0.0,7.0,7.0,12,HOME,12,35,17179,2019_14
201911413,1,2019,14,2019-12-08T13:00:00,HOU,DEN,38.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0,2.0,32.0,0.0,2.0,2.0,13,HOME,13,10,17184,2019_14
201911433,1,2019,14,2019-12-08T13:00:00,IND,TB,38.0,1.0,1.0,7.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,1.0,0,11.0,38.0,0.0,11.0,11.0,14,AWAY,14,33,17183,2019_14
201911415,1,2019,14,2019-12-08T16:05:00,JAX,LAC,45.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0,-3.0,45.0,0.0,-3.0,-3.0,52,HOME,15,29,17185,2019_14
201911421,1,2019,14,2019-12-08T16:25:00,KC,NE,16.0,0.0,3.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0,6.0,16.0,0.0,8.0,8.0,55,AWAY,16,21,17187,2019_14
201911415,1,2019,14,2019-12-08T16:05:00,LAC,JAX,10.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0,6.0,10.0,0.0,6.0,6.0,84,AWAY,29,15,17185,2019_14
