,Week,Team,Player,Slot,Pos,Status,Proj,Actual
708,5,6,Nyheim Hines,20,Bench,ACTIVE,7.477224905000002,8.5
709,5,7,Julio Jones,4,WR,ACTIVE,18.775061266,7.2
710,5,7,Tyreek Hill,21,IR,ACTIVE,0.0,0.0
711,5,7,Robert Woods,23,Flex,ACTIVE,14.480202590600001,9.8
712,5,7,Sony Michel,2,RB,ACTIVE,13.408321672400001,21.3
713,5,7,Phillip Lindsay,2,RB,QUESTIONABLE,13.878709015,24.7
714,5,7,Matt Ryan,0,QB,ACTIVE,19.1090793467,31.9
715,5,7,Larry Fitzgerald,4,WR,ACTIVE,14.974502059000002,11.8
716,5,7,Tevin Coleman,23,Flex,ACTIVE,10.240321299,15.700000000000001
717,5,7,Vance McDonald,20,Bench,ACTIVE,7.667324585999999,6.4
718,5,7,Jaylen Samuels,20,Bench,ACTIVE,8.232329511000001,2.46
719,5,7,Mark Andrews,6,TE,ACTIVE,14.58137938,9.5
720,5,7,Phillip Dorsett II,20,Bench,ACTIVE,11.038915793200001,0.0
721,5,7,Cole Beasley,20,Bench,ACTIVE,11.126989202999999,5.1
722,5,8,Le'Veon Bell,2,RB,ACTIVE,17.380870059,15.8
723,5,8,Aaron Rodgers,0,QB,ACTIVE,18.589993219,9.42
724,5,8,Michael Thomas,4,WR,ACTIVE,17.112046895000002,41.2
725,5,8,Josh Jacobs,2,RB,QUESTIONABLE,11.950713833,29.3
726,5,8,Marlon Mack,23,Flex,ACTIVE,13.581071242000002,17.800000000000004
727,5,8,Mike Williams,4,WR,ACTIVE,10.926985699000001,13.4
728,5,8,Delanie Walker,6,TE,QUESTIONABLE,10.36554894,2.0
729,5,8,Mohamed Sanu Sr.,20,Bench,QUESTIONABLE,10.343201876699998,15.3
730,5,8,Adam Humphries,20,Bench,ACTIVE,6.668404989599999,7.0
731,5,8,Chris Conley,20,Bench,ACTIVE,8.701703370999999,3.6
732,5,8,Vernon Davis,20,Bench,ACTIVE,0.0,0.0
733,5,8,Jordan Howard,23,Flex,QUESTIONABLE,11.702476432800001,12.2
734,5,8,Giovani Bernard,20,Bench,ACTIVE,8.229929363999998,5.6
735,5,9,Travis Kelce,6,TE,ACTIVE,17.603889457,11.0
736,5,9,Stefon Diggs,4,WR,ACTIVE,11.124750698300002,7.4
737,5,9,Chris Godwin,23,Flex,QUESTIONABLE,15.570977435000001,31.5
738,5,9,Nick Chubb,2,RB,ACTIVE,19.764141091000003,10.900000000000002
739,5,9,Aaron Jones,2,RB,ACTIVE,15.160688034000001,49.2
740,5,9,David Montgomery,23,Flex,ACTIVE,14.246982045000001,10.6
741,5,9,Duke Johnson,20,Bench,ACTIVE,8.843898307000002,7.7
742,5,9,Latavius Murray,20,Bench,ACTIVE,6.598162780000001,5.4
743,5,9,John Brown,4,WR,ACTIVE,11.455230963,12.5
744,5,9,Mecole Hardman,20,Bench,ACTIVE,10.481925249,11.3
745,5,9,Golden Tate,20,Bench,ACTIVE,10.5520051019,4.3
746,5,9,Jared Goff,0,QB,ACTIVE,17.1959005844,17.900000000000002
747,5,9,Jimmy Garoppolo,20,Bench,ACTIVE,14.2471701785,14.940000000000001
748,5,10,Melvin Gordon,2,RB,ACTIVE,12.506399989999997,7.8
749,5,10,JuJu Smith-Schuster,23,Flex,ACTIVE,12.341542679,18.5
750,5,10,Odell Beckham Jr.,4,WR,QUESTIONABLE,16.8642526119,5.0
751,5,10,Will Fuller V,4,WR,QUESTIONABLE,10.355555283000001,53.7
752,5,10,Cooper Kupp,23,Flex,ACTIVE,16.634541956600003,26.700000000000003
753,5,10,Matt Breida,20,Bench,ACTIVE,9.081134225000003,27.9
754,5,10,Devin Singletary,20,Bench,ACTIVE,0.0,0.0
755,5,10,Antonio Brown,20,Bench,ACTIVE,0.0,
756,5,10,Russell Wilson,0,QB,ACTIVE,19.491589031000004,29.92
757,5,10,Chris Thompson,2,RB,ACTIVE,11.273492113,8.8
758,5,10,Will Dissly,6,TE,QUESTIONABLE,10.145787885999999,12.8
759,5,10,Darrel Williams,20,Bench,QUESTIONABLE,3.2154071703000002,0.0
760,5,10,Rashaad Penny,20,Bench,QUESTIONABLE,6.2866544765,6.9
761,5,11,Ezekiel Elliott,2,RB,ACTIVE,21.259579277,17.1
762,5,11,DeAndre Hopkins,4,WR,QUESTIONABLE,16.668051940999998,15.8
763,5,11,Joe Mixon,2,RB,ACTIVE,14.647144665,11.9
764,5,11,Calvin Ridley,4,WR,QUESTIONABLE,12.192091825899999,19.8
765,5,11,Deshaun Watson,0,QB,ACTIVE,20.235981388,41.739999999999995
766,5,11,Jarvis Landry,23,Flex,QUESTIONABLE,13.695843149500002,11.5
767,5,11,Ronald Jones II,23,Flex,ACTIVE,8.707599730700002,7.6
768,5,11,DK Metcalf,20,Bench,ACTIVE,10.013461247,12.4
769,5,11,Philip Rivers,20,Bench,ACTIVE,16.818430853499997,4.14
770,5,11,DeSean Jackson,20,Bench,ACTIVE,0.0,0.0
771,5,11,Jalen Richard,20,Bench,QUESTIONABLE,4.0836900767,5.2
772,5,11,Carlos Hyde,20,Bench,ACTIVE,10.6599950357,12.0
773,5,11,Jason Witten,6,TE,ACTIVE,7.801946267,5.9
774,5,12,Kerryon Johnson,20,Bench,ACTIVE,0.0,
775,5,12,Davante Adams,20,Bench,ACTIVE,0.0,0.0
776,5,12,Dalvin Cook,2,RB,ACTIVE,21.999904619,25.800000000000004
777,5,12,Kenny Golladay,20,Bench,ACTIVE,0.0,
778,5,12,Tarik Cohen,20,Bench,ACTIVE,11.301660072,10.9
779,5,12,Miles Sanders,23,Flex,QUESTIONABLE,10.701001908,10.4
780,5,12,Christian Kirk,20,Bench,ACTIVE,0.0,0.0
781,5,12,Royce Freeman,2,RB,ACTIVE,12.285992664,8.700000000000001
782,5,12,Darren Waller,6,TE,QUESTIONABLE,14.621915553000001,7.9
783,5,12,Frank Gore,23,Flex,ACTIVE,10.697207546000001,8.9
784,5,12,Jacoby Brissett,0,QB,ACTIVE,19.482655312,10.940000000000001
785,5,12,Auden Tate,4,WR,QUESTIONABLE,10.360993356,11.6
786,5,12,Nelson Agholor,4,WR,QUESTIONABLE,8.8838422618,3.0
787,5,13,Derrick Henry,2,RB,ACTIVE,16.012205703,13.8
788,5,13,George Kittle,6,TE,ACTIVE,13.663428389,20.8
789,5,13,Amari Cooper,4,WR,ACTIVE,14.4665790647,39.6
790,5,13,Zach Ertz,20,Bench,QUESTIONABLE,13.008032486,16.7
791,5,13,Devonta Freeman,2,RB,ACTIVE,13.394698732999998,18.0
792,5,13,A.J. Green,21,IR,QUESTIONABLE,0.0,0.0
793,5,13,Josh Gordon,20,Bench,OUT,12.687513126799999,10.9
794,5,13,Drew Brees,20,Bench,ACTIVE,0.0,0.0
795,5,13,Emmanuel Sanders,20,Bench,ACTIVE,12.6794697394,1.9
796,5,13,LeSean McCoy,20,Bench,ACTIVE,11.088271488000002,2.3000000000000003
797,5,13,Austin Ekeler,23,Flex,ACTIVE,14.45159657,22.299999999999997
798,5,13,Sterling Shepard,4,WR,ACTIVE,13.104321691400001,9.7
799,5,13,Terry McLaurin,23,Flex,QUESTIONABLE,11.105017591,8.100000000000001
800,5,13,Jameis Winston,0,QB,QUESTIONABLE,19.034945258,17.46
801,6,1,Saquon Barkley,21,IR,ACTIVE,0.0,0.0
802,6,1,Alvin Kamara,2,RB,ACTIVE,20.605786760000004,13.6
803,6,1,James White,2,RB,ACTIVE,16.355611231999998,13.5
804,6,1,Tyler Boyd,4,WR,ACTIVE,15.660368111199999,4.0
805,6,1,Austin Hooper,6,TE,ACTIVE,14.856252803999999,25.700000000000003
806,6,1,Marquez Valdes-Scantling,20,Bench,ACTIVE,10.8637134196,7.700000000000001
807,6,1,Michael Gallup,23,Flex,ACTIVE,12.660623426,8.8
808,6,1,T.J. Hockenson,20,Bench,QUESTIONABLE,7.429521997999999,6.1
809,6,1,Marquise Brown,20,Bench,QUESTIONABLE,0.0,0.0
810,6,1,Courtland Sutton,23,Flex,ACTIVE,13.050555005,11.600000000000001
811,6,1,Tom Brady,0,QB,ACTIVE,19.1817654223,21.96
812,6,1,Diontae Johnson,20,Bench,QUESTIONABLE,10.159117169499998,3.4000000000000004
813,6,1,Jimmy Graham,20,Bench,ACTIVE,8.352609794000001,3.7
814,6,1,Auden Tate,4,WR,QUESTIONABLE,10.435889638999999,14.1
815,6,2,David Johnson,23,Flex,ACTIVE,18.229959374999996,28.2
816,6,2,Brandin Cooks,23,Flex,ACTIVE,12.557175342599999,6.2
817,6,2,Mike Evans,4,WR,QUESTIONABLE,14.085996134000002,20.6
818,6,2,Mark Ingram II,2,RB,ACTIVE,15.992628803999999,15.399999999999999
819,6,2,Malcolm Brown,2,RB,ACTIVE,13.443395092,4.0
820,6,2,Alexander Mattison,20,Bench,ACTIVE,4.1666401001,4.300000000000001
821,6,2,Kyler Murray,0,QB,ACTIVE,19.731992836000003,28.799999999999997
822,6,2,T.Y. Hilton,20,Bench,ACTIVE,0.0,
823,6,2,Greg Olsen,6,TE,ACTIVE,10.07727552,9.2
824,6,2,Corey Davis,20,Bench,ACTIVE,8.373268125000001,6.6
825,6,2,Jamison Crowder,4,WR,ACTIVE,9.865458059600002,15.8
826,6,2,Kenny Stills,21,IR,ACTIVE,0.0,0.0
827,6,2,Dante Pettis,20,Bench,ACTIVE,7.410800060000001,7.5
828,6,2,Tony Pollard,20,Bench,ACTIVE,3.4696532836000005,1.3
829,6,3,Todd Gurley II,20,Bench,ACTIVE,0.0,0.0
830,6,3,Keenan Allen,4,WR,ACTIVE,16.2406891449,5.300000000000001
831,6,3,Tyler Lockett,4,WR,ACTIVE,14.9331120275,12.8
832,6,3,Adam Thielen,23,Flex,ACTIVE,13.712085227600001,17.7
833,6,3,Carson Wentz,0,QB,QUESTIONABLE,16.033822317000002,20.54
834,6,3,Robby Anderson,23,Flex,ACTIVE,9.194248023,23.5
835,6,3,Kenyan Drake,2,RB,ACTIVE,13.056067092999998,13.0
836,6,3,Derrius Guice,21,IR,ACTIVE,0.0,0.0
837,6,3,Hunter Henry,20,Bench,ACTIVE,6.819739473,30.0
838,6,3,Kareem Hunt,20,Bench,ACTIVE,0.0,0.0
839,6,3,Tyler Eifert,6,TE,ACTIVE,6.972981732,3.3
840,6,3,Demarcus Robinson,20,Bench,ACTIVE,9.690736742999999,0.0
841,6,3,Deebo Samuel,20,Bench,ACTIVE,8.541936581100002,4.9
842,6,3,Darrell Henderson Jr.,2,RB,QUESTIONABLE,7.221558118000001,5.800000000000001
843,6,5,Christian McCaffrey,2,RB,ACTIVE,26.603568715999998,21.700000000000003
844,6,5,Patrick Mahomes,20,Bench,ACTIVE,22.869478360000002,18.82
845,6,5,Chris Carson,2,RB,QUESTIONABLE,16.961127036,25.9
846,6,5,Dede Westbrook,23,Flex,ACTIVE,11.537848189599998,8.3
847,6,5,O.J. Howard,6,TE,ACTIVE,5.8667937939999995,5.5
848,6,5,Lamar Jackson,0,QB,ACTIVE,23.468270722,30.64
849,6,5,Peyton Barber,20,Bench,ACTIVE,8.725650274,2.8000000000000003
850,6,5,Sammy Watkins,20,Bench,ACTIVE,0.0,0.0
851,6,5,Curtis Samuel,4,WR,ACTIVE,12.5431832347,23.8
852,6,5,Marvin Jones Jr.,23,Flex,QUESTIONABLE,11.9768596991,3.7
853,6,5,Tyrell Williams,20,Bench,QUESTIONABLE,0.0,
854,6,5,Randall Cobb,4,WR,ACTIVE,0.0,0.0
855,6,5,Chris Herndon,20,Bench,QUESTIONABLE,0.0,0.0
856,6,6,Julian Edelman,4,WR,QUESTIONABLE,15.074138528599999,20.3
857,6,6,Evan Engram,21,IR,QUESTIONABLE,0.0,0.0
858,6,6,Damien Williams,23,Flex,ACTIVE,16.261948563,9.0
859,6,6,Leonard Fournette,2,RB,QUESTIONABLE,18.503325743,17.8
860,6,6,James Conner,2,RB,QUESTIONABLE,15.062133496,30.900000000000002
861,6,6,DJ Moore,4,WR,QUESTIONABLE,14.0679183247,15.600000000000001
862,6,6,Alshon Jeffery,20,Bench,QUESTIONABLE,12.8511973559,23.6
863,6,6,Allen Robinson II,20,Bench,ACTIVE,0.0,
864,6,6,Baker Mayfield,20,Bench,ACTIVE,15.110756912100001,19.46
865,6,6,Dak Prescott,0,QB,ACTIVE,18.414093088,18.22
866,6,6,Keke Coutee,20,Bench,ACTIVE,8.6008733612,7.9
867,6,6,DJ Chark Jr.,23,Flex,ACTIVE,13.514178647000001,7.3
868,6,6,Gerald Everett,6,TE,ACTIVE,7.981217726999999,2.9
869,6,6,Latavius Murray,20,Bench,ACTIVE,5.350552327900001,10.9
870,6,7,Julio Jones,4,WR,ACTIVE,17.669511304199997,18.8
871,6,7,Tyreek Hill,23,Flex,ACTIVE,13.826015336200001,25.0
872,6,7,Robert Woods,23,Flex,ACTIVE,14.089344176200001,7.6
873,6,7,Sony Michel,2,RB,ACTIVE,15.334630819,13.3
874,6,7,Phillip Lindsay,20,Bench,QUESTIONABLE,15.654515525999999,15.5
875,6,7,Matt Ryan,0,QB,ACTIVE,19.9102681713,30.939999999999998
876,6,7,Larry Fitzgerald,4,WR,ACTIVE,13.556126942,12.9
877,6,7,Tevin Coleman,2,RB,ACTIVE,12.252963077999999,14.1
878,6,7,Vance McDonald,20,Bench,ACTIVE,6.694346451,1.5
879,6,7,Jaylen Samuels,20,Bench,ACTIVE,0.0,0.0
880,6,7,Mark Andrews,6,TE,ACTIVE,14.219117449999999,13.9
881,6,7,Cole Beasley,20,Bench,ACTIVE,0.0,
882,6,7,Reggie Bonnafon,20,Bench,ACTIVE,1.6093307895000002,0.0
883,6,8,Le'Veon Bell,2,RB,ACTIVE,20.172680190999998,12.3
884,6,8,Aaron Rodgers,0,QB,ACTIVE,17.994929354,18.32
885,6,8,Michael Thomas,4,WR,ACTIVE,19.597396164000003,16.9
886,6,8,Josh Jacobs,20,Bench,QUESTIONABLE,0.0,
887,6,8,Marlon Mack,20,Bench,ACTIVE,0.0,
888,6,8,Mike Williams,4,WR,ACTIVE,10.434259857599999,12.2
889,6,8,Delanie Walker,6,TE,QUESTIONABLE,8.445636536,7.3
890,6,8,Mohamed Sanu Sr.,23,Flex,QUESTIONABLE,10.610949446500001,5.9
891,6,8,Adam Humphries,20,Bench,ACTIVE,8.1745743487,10.7
892,6,8,Chris Conley,20,Bench,ACTIVE,8.191247834999999,0.0
893,6,8,Vernon Davis,20,Bench,ACTIVE,0.0,0.0
894,6,8,Jordan Howard,23,Flex,QUESTIONABLE,11.309051227000001,4.9
895,6,8,Giovani Bernard,2,RB,ACTIVE,6.335620457899999,4.4
896,6,9,Travis Kelce,6,TE,ACTIVE,17.203373692000003,9.8
897,6,9,Stefon Diggs,23,Flex,ACTIVE,10.183619856100002,43.5
898,6,9,Chris Godwin,4,WR,QUESTIONABLE,15.898774107000001,25.1
899,6,9,Nick Chubb,2,RB,ACTIVE,20.042442625,28.900000000000002
900,6,9,Aaron Jones,23,Flex,ACTIVE,17.457794575,8.0
901,6,9,Duke Johnson,20,Bench,ACTIVE,8.35224778,13.4
902,6,9,John Brown,20,Bench,ACTIVE,0.0,
903,6,9,Mecole Hardman,20,Bench,ACTIVE,8.5767235608,8.5
904,6,9,Golden Tate,20,Bench,ACTIVE,12.991354966800001,22.200000000000003
905,6,9,Jared Goff,0,QB,ACTIVE,16.6307031874,1.12
906,6,9,Jimmy Garoppolo,20,Bench,ACTIVE,15.115518307400002,12.120000000000001
907,6,9,Adrian Peterson,2,RB,ACTIVE,10.7077242328,15.600000000000001
908,6,9,Josh Gordon,4,WR,OUT,12.6129448106,1.7000000000000002
909,6,10,Melvin Gordon,2,RB,ACTIVE,16.331665526000002,7.8
910,6,10,JuJu Smith-Schuster,23,Flex,ACTIVE,12.440809496000002,1.7000000000000002
911,6,10,Odell Beckham Jr.,4,WR,QUESTIONABLE,15.061625991799998,16.1
912,6,10,Will Fuller V,4,WR,QUESTIONABLE,14.996867772000002,9.4
913,6,10,Cooper Kupp,23,Flex,ACTIVE,17.829262496000002,5.7
914,6,10,Matt Breida,20,Bench,ACTIVE,10.700354124999999,10.3
915,6,10,Devin Singletary,20,Bench,ACTIVE,0.0,
916,6,10,Antonio Brown,20,Bench,ACTIVE,0.0,
917,6,10,Russell Wilson,0,QB,ACTIVE,20.361541652,28.900000000000002
918,6,10,Chris Thompson,2,RB,ACTIVE,13.898019066000003,4.0
919,6,10,Will Dissly,6,TE,QUESTIONABLE,10.925997495999999,0.0
920,6,10,Rashaad Penny,20,Bench,QUESTIONABLE,0.0,0.0
921,6,10,Chase Edmonds,20,Bench,ACTIVE,6.092867040000001,14.700000000000001
922,6,11,Ezekiel Elliott,2,RB,ACTIVE,18.689298907,26.3
923,6,11,DeAndre Hopkins,4,WR,QUESTIONABLE,17.355754106,16.5
924,6,11,Joe Mixon,2,RB,ACTIVE,13.413341533,5.9
925,6,11,Calvin Ridley,4,WR,QUESTIONABLE,12.534098135699999,14.8
926,6,11,Deshaun Watson,0,QB,ACTIVE,21.473120877,29.4
927,6,11,Jarvis Landry,23,Flex,QUESTIONABLE,13.885953401500002,6.6
928,6,11,Ronald Jones II,20,Bench,ACTIVE,9.1774656213,7.0
929,6,11,DK Metcalf,20,Bench,ACTIVE,9.072298963,11.3
930,6,11,Philip Rivers,20,Bench,ACTIVE,15.809882145799998,14.8
931,6,11,DeSean Jackson,21,IR,ACTIVE,0.0,0.0
932,6,11,Jalen Richard,20,Bench,QUESTIONABLE,0.0,
933,6,11,Carlos Hyde,23,Flex,ACTIVE,10.066855458700001,18.0
934,6,11,Jason Witten,6,TE,ACTIVE,7.234278190000001,10.7
935,6,12,Kerryon Johnson,2,RB,ACTIVE,13.853495006,14.100000000000001
936,6,12,Davante Adams,20,Bench,ACTIVE,0.0,0.0
937,6,12,Dalvin Cook,2,RB,ACTIVE,21.914456809999997,13.400000000000002
938,6,12,Kenny Golladay,4,WR,ACTIVE,15.644673711000001,17.1
939,6,12,Tarik Cohen,20,Bench,ACTIVE,0.0,
940,6,12,Miles Sanders,23,Flex,QUESTIONABLE,12.098333498999999,18.2
941,6,12,Christian Kirk,20,Bench,ACTIVE,0.0,0.0
942,6,12,Royce Freeman,23,Flex,ACTIVE,12.104496569000002,12.600000000000001
943,6,12,Darren Waller,20,Bench,QUESTIONABLE,0.0,
944,6,12,Frank Gore,20,Bench,ACTIVE,0.0,
945,6,12,Jared Cook,6,TE,ACTIVE,8.098590394,12.7
946,6,12,Gardner Minshew II,0,QB,ACTIVE,17.207816241,4.620000000000001
947,6,12,Preston Williams,4,WR,QUESTIONABLE,9.781408861000001,5.1
948,6,13,Derrick Henry,2,RB,ACTIVE,14.768094366,4.300000000000001
949,6,13,George Kittle,6,TE,ACTIVE,16.104735955500004,18.3
950,6,13,Amari Cooper,4,WR,ACTIVE,15.717017731,1.3
951,6,13,Zach Ertz,23,Flex,QUESTIONABLE,13.932450799,7.4
952,6,13,Devonta Freeman,2,RB,ACTIVE,15.424474269,26.8
953,6,13,A.J. Green,21,IR,QUESTIONABLE,0.0,0.0
954,6,13,Drew Brees,20,Bench,ACTIVE,0.0,0.0
955,6,13,Emmanuel Sanders,4,WR,ACTIVE,10.989208998000002,1.0
956,6,13,LeSean McCoy,20,Bench,ACTIVE,7.892265117,6.4
957,6,13,Austin Ekeler,20,Bench,ACTIVE,14.559358825999999,5.800000000000001
958,6,13,Sterling Shepard,20,Bench,ACTIVE,0.0,0.0
959,6,13,Terry McLaurin,23,Flex,QUESTIONABLE,13.383262401000001,26.0
960,6,13,Jameis Winston,0,QB,QUESTIONABLE,17.870051775,12.1
961,6,13,David Montgomery,20,Bench,ACTIVE,0.0,
962,7,1,Saquon Barkley,2,RB,ACTIVE,22.422639187999998,17.0
963,7,1,Alvin Kamara,21,IR,ACTIVE,0.0,0.0
964,7,1,James White,2,RB,ACTIVE,14.807636419000001,12.9
965,7,1,Tyler Boyd,4,WR,ACTIVE,14.450312706500002,8.5
966,7,1,Austin Hooper,6,TE,ACTIVE,15.710191373,14.600000000000001
967,7,1,Michael Gallup,23,Flex,ACTIVE,12.917122705999999,6.4
968,7,1,T.J. Hockenson,20,Bench,QUESTIONABLE,7.506057291,6.2
969,7,1,Marquise Brown,20,Bench,QUESTIONABLE,0.0,0.0
970,7,1,Courtland Sutton,4,WR,ACTIVE,14.436739957,14.700000000000001
971,7,1,Tom Brady,0,QB,ACTIVE,17.5229920306,11.96
972,7,1,Diontae Johnson,20,Bench,QUESTIONABLE,0.0,
973,7,1,Jimmy Graham,20,Bench,ACTIVE,8.327004348,16.5
974,7,1,Auden Tate,23,Flex,QUESTIONABLE,10.977610937,9.5
975,7,1,Benny Snell Jr.,20,Bench,ACTIVE,0.0,
976,7,2,David Johnson,2,RB,ACTIVE,18.890907369000004,0.2
977,7,2,Brandin Cooks,4,WR,ACTIVE,11.6554831778,9.9
978,7,2,Mike Evans,20,Bench,QUESTIONABLE,0.0,
979,7,2,Mark Ingram II,2,RB,ACTIVE,13.189324585,6.300000000000001
980,7,2,Malcolm Brown,21,IR,ACTIVE,0.0,0.0
981,7,2,Alexander Mattison,20,Bench,ACTIVE,4.7819123834,1.8
982,7,2,Kyler Murray,0,QB,ACTIVE,19.861259156000003,6.960000000000001
983,7,2,T.Y. Hilton,4,WR,ACTIVE,14.594128651999998,19.4
984,7,2,Corey Davis,20,Bench,ACTIVE,9.250355349000001,20.0
985,7,2,Jamison Crowder,23,Flex,ACTIVE,10.984603059300001,6.6
986,7,2,Dante Pettis,23,Flex,ACTIVE,7.906164711000001,0.0
987,7,2,Dawson Knox,6,TE,ACTIVE,6.1503544660000005,4.2
988,7,2,O.J. Howard,20,Bench,ACTIVE,0.0,
989,7,2,Ito Smith,20,Bench,QUESTIONABLE,6.079835244000001,0.7000000000000001
990,7,3,Todd Gurley II,2,RB,ACTIVE,17.980221022000002,12.400000000000002
991,7,3,Keenan Allen,4,WR,ACTIVE,14.3814234272,10.100000000000001
992,7,3,Tyler Lockett,4,WR,ACTIVE,13.909759763,16.8
993,7,3,Adam Thielen,23,Flex,ACTIVE,14.691081966599999,9.5
994,7,3,Carson Wentz,0,QB,QUESTIONABLE,18.349986445,6.840000000000001
995,7,3,Robby Anderson,23,Flex,ACTIVE,8.2636393367,2.0
996,7,3,Kenyan Drake,2,RB,ACTIVE,11.209479991000002,8.8
997,7,3,Derrius Guice,21,IR,ACTIVE,0.0,0.0
998,7,3,Hunter Henry,6,TE,ACTIVE,11.189323017000001,15.700000000000001
999,7,3,Kareem Hunt,20,Bench,ACTIVE,0.0,
1000,7,3,Tyler Eifert,20,Bench,ACTIVE,4.652549985,3.0
1001,7,3,Demarcus Robinson,20,Bench,ACTIVE,8.721407746000002,6.1
1002,7,3,Deebo Samuel,20,Bench,ACTIVE,0.0,0.0
1003,7,3,Darrell Henderson Jr.,20,Bench,QUESTIONABLE,4.6195748615,4.8999999999999995
1004,7,5,Christian McCaffrey,20,Bench,ACTIVE,0.0,
1005,7,5,Patrick Mahomes,20,Bench,ACTIVE,21.071298068,7.24
1006,7,5,Chris Carson,2,RB,QUESTIONABLE,18.028072652,10.4
1007,7,5,Dede Westbrook,23,Flex,ACTIVE,11.938557877800001,17.700000000000003
1008,7,5,Lamar Jackson,0,QB,ACTIVE,22.109439749,23.32
1009,7,5,Sammy Watkins,20,Bench,ACTIVE,0.0,0.0
1010,7,5,Curtis Samuel,20,Bench,ACTIVE,0.0,
1011,7,5,Marvin Jones Jr.,23,Flex,QUESTIONABLE,11.1984264431,43.3
1012,7,5,Tyrell Williams,20,Bench,QUESTIONABLE,0.0,0.0
1013,7,5,Randall Cobb,4,WR,ACTIVE,10.1049338326,4.9
1014,7,5,Jack Doyle,6,TE,ACTIVE,6.36495227,5.1
1015,7,5,Allen Lazard,4,WR,ACTIVE,3.597081229,7.2
1016,7,5,Nyheim Hines,2,RB,ACTIVE,7.388287038099999,2.6
1017,7,6,Julian Edelman,4,WR,QUESTIONABLE,16.1849899523,13.7
1018,7,6,Evan Engram,6,TE,QUESTIONABLE,15.423884292199999,1.6
1019,7,6,Damien Williams,2,RB,ACTIVE,8.418428989,2.6
1020,7,6,Leonard Fournette,2,RB,QUESTIONABLE,20.736861896999997,16.5
1021,7,6,James Conner,20,Bench,QUESTIONABLE,0.0,
1022,7,6,DJ Moore,20,Bench,QUESTIONABLE,0.0,
1023,7,6,Alshon Jeffery,23,Flex,QUESTIONABLE,14.615422781000001,5.800000000000001
1024,7,6,Allen Robinson II,23,Flex,ACTIVE,12.829742613,24.700000000000003
1025,7,6,Baker Mayfield,20,Bench,ACTIVE,0.0,
1026,7,6,Dak Prescott,0,QB,ACTIVE,19.420724786,20.560000000000002
1027,7,6,DJ Chark Jr.,4,WR,ACTIVE,14.059954172,10.3
1028,7,6,Gerald Everett,20,Bench,ACTIVE,9.343971567,15.0
1029,7,6,Latavius Murray,20,Bench,ACTIVE,11.592275737,32.0
1030,7,7,Julio Jones,4,WR,ACTIVE,18.920892373599997,15.3
1031,7,7,Tyreek Hill,4,WR,ACTIVE,17.482072208199998,16.4
1032,7,7,Robert Woods,23,Flex,ACTIVE,13.6673450839,13.6
1033,7,7,Sony Michel,20,Bench,ACTIVE,10.682245630000002,22.4
1034,7,7,Phillip Lindsay,2,RB,QUESTIONABLE,16.631142732000004,4.199999999999999
1035,7,7,Matt Ryan,0,QB,ACTIVE,21.4411947632,2.5600000000000005
1036,7,7,Larry Fitzgerald,23,Flex,ACTIVE,13.942736635,2.2
1037,7,7,Tevin Coleman,2,RB,ACTIVE,16.242576708999994,8.1
1038,7,7,Vance McDonald,20,Bench,ACTIVE,0.0,
1039,7,7,Jaylen Samuels,20,Bench,ACTIVE,0.0,
1040,7,7,Mark Andrews,6,TE,ACTIVE,16.132121663,5.9
1041,7,7,Cole Beasley,20,Bench,ACTIVE,9.848530740000001,10.6
1042,7,7,Reggie Bonnafon,20,Bench,ACTIVE,0.0,
1043,7,8,Le'Veon Bell,2,RB,ACTIVE,18.175468805,8.6
1044,7,8,Aaron Rodgers,0,QB,ACTIVE,18.90216842,43.760000000000005
1045,7,8,Michael Thomas,4,WR,ACTIVE,21.050008609000002,22.1
1046,7,8,Josh Jacobs,2,RB,QUESTIONABLE,12.70471403,16.4
1047,7,8,Marlon Mack,23,Flex,ACTIVE,14.415077734999999,8.600000000000001
1048,7,8,Mike Williams,4,WR,ACTIVE,11.5032066758,8.7
1049,7,8,Delanie Walker,6,TE,QUESTIONABLE,9.884574232999999,0.0
1050,7,8,Mohamed Sanu Sr.,20,Bench,QUESTIONABLE,10.057835669700001,1.3
1051,7,8,Adam Humphries,20,Bench,ACTIVE,9.146760087,8.0
1052,7,8,Chris Conley,20,Bench,ACTIVE,7.469712865999999,13.3
1053,7,8,Vernon Davis,20,Bench,ACTIVE,0.0,0.0
1054,7,8,Jordan Howard,23,Flex,QUESTIONABLE,11.8702555753,7.6
1055,7,8,Giovani Bernard,20,Bench,ACTIVE,6.84932713,2.4
1056,7,9,Travis Kelce,6,TE,ACTIVE,16.118492652999997,10.4
1057,7,9,Stefon Diggs,23,Flex,ACTIVE,12.861579106799999,21.3
1058,7,9,Chris Godwin,20,Bench,QUESTIONABLE,0.0,
1059,7,9,Nick Chubb,20,Bench,ACTIVE,0.0,
1060,7,9,Aaron Jones,2,RB,ACTIVE,17.856560266000002,18.3
1061,7,9,Duke Johnson,20,Bench,ACTIVE,7.944996848000001,7.6000000000000005
1062,7,9,John Brown,4,WR,ACTIVE,11.455948660399999,19.3
1063,7,9,Golden Tate,4,WR,ACTIVE,11.7957953659,14.0
1064,7,9,Jared Goff,0,QB,ACTIVE,17.5443161906,25.020000000000003
1065,7,9,Jimmy Garoppolo,20,Bench,ACTIVE,14.9358044554,6.04
